Property ID,Address,Postal_Code,Property_Type,Sale Type,Sale Date,Price,Sale Index,Total Sales,Address_details,City,Floor,Floor_Count,Heating_Type,Last_Remodel_Year,Link,Living_Area,Postal_Code_details,Price_details,Property_Type_details,Roof_Type,Rooms,Scrape_Date,Source_Site,URL,Wall_Material,Weighted_Area
bjeverskov-alle-2-2-tv-2650-hvidovre-01670866___2__2__tv,"Bjeverskov Alle 2, 2. tv.",2650,Ejerlejlighed,Tvangsauktion,02-06-2010,9300000.0,1,1,"Bjeverskov Alle 2, 2. tv.",Hvidovre,N/A,2.0,Fjernvarme/blokvarme,2008,/adresse/bjeverskov-alle-2-2-tv-2650-hvidovre-01670866___2__2__tv,65.0,2650.0,2414000.0,Ejerlejlighed,Tegl,2.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/bjeverskov-alle-2-2-tv-2650-hvidovre-01670866___2__2__tv,Mursten,Ikke oplyst
bjeverskov-alle-2-1-tv-2650-hvidovre-01670866___2__1__tv,"Bjeverskov Alle 2, 1. tv.",2650,Ejerlejlighed,Tvangsauktion,02-06-2010,9300000.0,1,1,"Bjeverskov Alle 2, 1. tv.",Hvidovre,N/A,2.0,Fjernvarme/blokvarme,2008,/adresse/bjeverskov-alle-2-1-tv-2650-hvidovre-01670866___2__1__tv,82.0,2650.0,2969000.0,Ejerlejlighed,Tegl,3.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/bjeverskov-alle-2-1-tv-2650-hvidovre-01670866___2__1__tv,Mursten,Ikke oplyst
bjeverskov-alle-2-1-th-2650-hvidovre-01670866___2__1__th,"Bjeverskov Alle 2, 1. th.",2650,Ejerlejlighed,Tvangsauktion,02-06-2010,9300000.0,1,1,"Bjeverskov Alle 2, 1. th.",Hvidovre,N/A,2.0,Fjernvarme/blokvarme,2008,/adresse/bjeverskov-alle-2-1-th-2650-hvidovre-01670866___2__1__th,82.0,2650.0,2969000.0,Ejerlejlighed,Tegl,3.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/bjeverskov-alle-2-1-th-2650-hvidovre-01670866___2__1__th,Mursten,Ikke oplyst
rebaek-soepark-3-15-1508-2650-hvidovre-01676690___3_151508,"Rebæk Søpark 3, 15. 1508.",1508,Ejerlejlighed,Tvangsauktion,31-05-2010,337600.0,1,2,"Rebæk Søpark 3, 15. 1508.",Hvidovre,N/A,16.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/rebaek-soepark-3-15-1508-2650-hvidovre-01676690___3_151508,44.0,2650.0,1274000.0,Ejerlejlighed,Tagpap med stor hældning,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/rebaek-soepark-3-15-1508-2650-hvidovre-01676690___3_151508,Letbetonsten,Ikke oplyst
rebaek-soepark-3-15-1508-2650-hvidovre-01676690___3_151508,"Rebæk Søpark 3, 15. 1508.",1508,Ejerlejlighed,Fri handel,25-07-1995,209000.0,2,2,"Rebæk Søpark 3, 15. 1508.",Hvidovre,N/A,16.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/rebaek-soepark-3-15-1508-2650-hvidovre-01676690___3_151508,44.0,2650.0,1274000.0,Ejerlejlighed,Tagpap med stor hældning,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/rebaek-soepark-3-15-1508-2650-hvidovre-01676690___3_151508,Letbetonsten,Ikke oplyst
niels-finsens-alle-65-2860-soeborg-01590604__65_______,Niels Finsens Alle 65,2860,Villa,Tvangsauktion,26-05-2010,3430000.0,1,2,Niels Finsens Alle 65,Søborg,N/A,1.0,Fjernvarme/blokvarme,1938,/adresse/niels-finsens-alle-65-2860-soeborg-01590604__65_______,233.0,2860.0,10682000.0,Villa,Tegl,8.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/niels-finsens-alle-65-2860-soeborg-01590604__65_______,Mursten,283.95
niels-finsens-alle-65-2860-soeborg-01590604__65_______,Niels Finsens Alle 65,2860,Villa,Fri handel,20-05-2002,3059020.0,2,2,Niels Finsens Alle 65,Søborg,N/A,1.0,Fjernvarme/blokvarme,1938,/adresse/niels-finsens-alle-65-2860-soeborg-01590604__65_______,233.0,2860.0,10682000.0,Villa,Tegl,8.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/niels-finsens-alle-65-2860-soeborg-01590604__65_______,Mursten,283.95
friisvej-5-2635-ishoej-01830190___5_______,Friisvej 5,2635,Villa,Tvangsauktion,26-05-2010,1450000.0,1,2,Friisvej 5,Ishøj,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/friisvej-5-2635-ishoej-01830190___5_______,102.0,2635.0,2876000.0,Villa,Tagpap med stor hældning,4.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/friisvej-5-2635-ishoej-01830190___5_______,Betonelementer,106.5
friisvej-5-2635-ishoej-01830190___5_______,Friisvej 5,2635,Villa,Fri handel,24-04-2007,2785000.0,2,2,Friisvej 5,Ishøj,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/friisvej-5-2635-ishoej-01830190___5_______,102.0,2635.0,2876000.0,Villa,Tagpap med stor hældning,4.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/friisvej-5-2635-ishoej-01830190___5_______,Betonelementer,106.5
bjaelkevangen-11b-2800-kongens-lyngby-01730071_11b_______,Bjælkevangen 11B,2800,Villa,Tvangsauktion,26-05-2010,3983322.0,1,3,Bjælkevangen 11B,Kongens Lyngby,N/A,1.0,Centralvarme med én fyringsenhed,1978,/adresse/bjaelkevangen-11b-2800-kongens-lyngby-01730071_11b_______,182.0,2800.0,8415000.0,Villa,Tegl,6.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/bjaelkevangen-11b-2800-kongens-lyngby-01730071_11b_______,Letbetonsten,218.4
bjaelkevangen-11b-2800-kongens-lyngby-01730071_11b_______,Bjælkevangen 11B,2800,Villa,Fri handel,10-11-2008,4950000.0,2,3,Bjælkevangen 11B,Kongens Lyngby,N/A,1.0,Centralvarme med én fyringsenhed,1978,/adresse/bjaelkevangen-11b-2800-kongens-lyngby-01730071_11b_______,182.0,2800.0,8415000.0,Villa,Tegl,6.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/bjaelkevangen-11b-2800-kongens-lyngby-01730071_11b_______,Letbetonsten,218.4
bjaelkevangen-11b-2800-kongens-lyngby-01730071_11b_______,Bjælkevangen 11B,2800,Villa,Andet,27-09-2003,1715000.0,3,3,Bjælkevangen 11B,Kongens Lyngby,N/A,1.0,Centralvarme med én fyringsenhed,1978,/adresse/bjaelkevangen-11b-2800-kongens-lyngby-01730071_11b_______,182.0,2800.0,8415000.0,Villa,Tegl,6.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/bjaelkevangen-11b-2800-kongens-lyngby-01730071_11b_______,Letbetonsten,218.4
oestervej-34-2750-ballerup-01510379__34_______,Østervej 34,2750,Villa,Tvangsauktion,17-05-2010,2200000.0,1,2,Østervej 34,Ballerup,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/oestervej-34-2750-ballerup-01510379__34_______,174.0,2750.0,5470000.0,Villa,Tegl,7.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/oestervej-34-2750-ballerup-01510379__34_______,Mursten,189
oestervej-34-2750-ballerup-01510379__34_______,Østervej 34,2750,Villa,Fri handel,17-08-2006,3549000.0,2,2,Østervej 34,Ballerup,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/oestervej-34-2750-ballerup-01510379__34_______,174.0,2750.0,5470000.0,Villa,Tegl,7.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/oestervej-34-2750-ballerup-01510379__34_______,Mursten,189
roedovrevej-202-2-mf-2610-roedovre-01750705_202__2__mf,"Rødovrevej 202, 2. mf.",2610,Ejerlejlighed,Tvangsauktion,17-05-2010,450000.0,1,3,"Rødovrevej 202, 2. mf.",Rødovre,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/roedovrevej-202-2-mf-2610-roedovre-01750705_202__2__mf,45.0,2610.0,1605000.0,Ejerlejlighed,Fibercement herunder asbest,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/roedovrevej-202-2-mf-2610-roedovre-01750705_202__2__mf,Mursten,Ikke oplyst
roedovrevej-202-2-mf-2610-roedovre-01750705_202__2__mf,"Rødovrevej 202, 2. mf.",2610,Ejerlejlighed,Fri handel,05-08-2004,775000.0,2,3,"Rødovrevej 202, 2. mf.",Rødovre,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/roedovrevej-202-2-mf-2610-roedovre-01750705_202__2__mf,45.0,2610.0,1605000.0,Ejerlejlighed,Fibercement herunder asbest,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/roedovrevej-202-2-mf-2610-roedovre-01750705_202__2__mf,Mursten,Ikke oplyst
roedovrevej-202-2-mf-2610-roedovre-01750705_202__2__mf,"Rødovrevej 202, 2. mf.",2610,Ejerlejlighed,Fri handel,24-03-2003,750262.0,3,3,"Rødovrevej 202, 2. mf.",Rødovre,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/roedovrevej-202-2-mf-2610-roedovre-01750705_202__2__mf,45.0,2610.0,1605000.0,Ejerlejlighed,Fibercement herunder asbest,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/roedovrevej-202-2-mf-2610-roedovre-01750705_202__2__mf,Mursten,Ikke oplyst
hammeren-30-4-176-2630-taastrup-01692530__30__4_176,"Hammeren 30, 4. 176.",2630,Ejerlejlighed,Tvangsauktion,10-05-2010,155000.0,1,3,"Hammeren 30, 4. 176.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/hammeren-30-4-176-2630-taastrup-01692530__30__4_176,44.0,2630.0,1162000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/hammeren-30-4-176-2630-taastrup-01692530__30__4_176,Betonelementer,Ikke oplyst
hammeren-30-4-176-2630-taastrup-01692530__30__4_176,"Hammeren 30, 4. 176.",2630,Ejerlejlighed,Fri handel,17-04-2005,609000.0,2,3,"Hammeren 30, 4. 176.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/hammeren-30-4-176-2630-taastrup-01692530__30__4_176,44.0,2630.0,1162000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/hammeren-30-4-176-2630-taastrup-01692530__30__4_176,Betonelementer,Ikke oplyst
hammeren-30-4-176-2630-taastrup-01692530__30__4_176,"Hammeren 30, 4. 176.",2630,Ejerlejlighed,Fri handel,06-09-1995,210000.0,3,3,"Hammeren 30, 4. 176.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/hammeren-30-4-176-2630-taastrup-01692530__30__4_176,44.0,2630.0,1162000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/hammeren-30-4-176-2630-taastrup-01692530__30__4_176,Betonelementer,Ikke oplyst
lystoftevej-30-2800-kongens-lyngby-01730550__30_______,Lystoftevej 30,2800,Rækkehus,Tvangsauktion,03-05-2010,2125000.0,1,1,Lystoftevej 30,Kongens Lyngby,N/A,1.0,Centralvarme med én fyringsenhed,Ikke oplyst,/adresse/lystoftevej-30-2800-kongens-lyngby-01730550__30_______,85.0,2800.0,5594000.0,Rækkehus,Tegl,3.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/lystoftevej-30-2800-kongens-lyngby-01730550__30_______,Mursten,106.5
nysoevej-48-2665-vallensbaek-strand-01875858__48_______,Nysøvej 48,2665,Villa,Tvangsauktion,03-05-2010,2000000.0,1,2,Nysøvej 48,Vallensbæk Strand,N/A,1.0,Varmepumpe,2012,/adresse/nysoevej-48-2665-vallensbaek-strand-01875858__48_______,180.0,2665.0,4816000.0,Villa,Tegl,9.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/nysoevej-48-2665-vallensbaek-strand-01875858__48_______,Letbetonsten,172.3
nysoevej-48-2665-vallensbaek-strand-01875858__48_______,Nysøvej 48,2665,Villa,Fri handel,18-09-2002,1200000.0,2,2,Nysøvej 48,Vallensbæk Strand,N/A,1.0,Varmepumpe,2012,/adresse/nysoevej-48-2665-vallensbaek-strand-01875858__48_______,180.0,2665.0,4816000.0,Villa,Tegl,9.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/nysoevej-48-2665-vallensbaek-strand-01875858__48_______,Letbetonsten,172.3
vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,"Vejlebrovej 76, 2. 3.",2635,Ejerlejlighed,Tvangsauktion,20-04-2010,315000.0,1,3,"Vejlebrovej 76, 2. 3.",Ishøj,N/A,5.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,41.0,2635.0,1052000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,Betonelementer,Ikke oplyst
vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,"Vejlebrovej 76, 2. 3.",2635,Ejerlejlighed,Fri handel,05-05-2008,717018.0,2,3,"Vejlebrovej 76, 2. 3.",Ishøj,N/A,5.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,41.0,2635.0,1052000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,Betonelementer,Ikke oplyst
vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,"Vejlebrovej 76, 2. 3.",2635,Ejerlejlighed,Fri handel,27-06-2003,635765.0,3,3,"Vejlebrovej 76, 2. 3.",Ishøj,N/A,5.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,41.0,2635.0,1052000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,Betonelementer,Ikke oplyst
soebredden-8-2820-gentofte-01570822___8_______,Søbredden 8,2820,Villa,Tvangsauktion,19-04-2010,4900000.0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
soebredden-8-2820-gentofte-01570822___8_______,Søbredden 8,2820,Villa,Tvangsauktion,19-04-2010,4900000.0,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
soebredden-8-2820-gentofte-01570822___8_______,Søbredden 8,2820,Villa,Fri handel,08-11-2004,4370000.0,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
hedevej-27-2640-hedehusene-01692707__27_______,Hedevej 27,2640,Villa,Tvangsauktion,13-04-2010,765000.0,1,2,Hedevej 27,Hedehusene,N/A,1.0,Fjernvarme/blokvarme,1961,/adresse/hedevej-27-2640-hedehusene-01692707__27_______,100.0,2640.0,2729000.0,Villa,Fibercement herunder asbest,3.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/hedevej-27-2640-hedehusene-01692707__27_______,Letbetonsten,136
hedevej-27-2640-hedehusene-01692707__27_______,Hedevej 27,2640,Villa,Fri handel,15-08-2000,1149630.0,2,2,Hedevej 27,Hedehusene,N/A,1.0,Fjernvarme/blokvarme,1961,/adresse/hedevej-27-2640-hedehusene-01692707__27_______,100.0,2640.0,2729000.0,Villa,Fibercement herunder asbest,3.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/hedevej-27-2640-hedehusene-01692707__27_______,Letbetonsten,136
nordre-molevej-9-2930-klampenborg-01730934___9_______,Nordre Molevej 9,2930,Villa,Tvangsauktion,07-04-2010,12900000.0,1,3,Nordre Molevej 9,Klampenborg,N/A,3.0,Centralvarme med én fyringsenhed,1993,/adresse/nordre-molevej-9-2930-klampenborg-01730934___9_______,250.0,2930.0,25905000.0,Villa,Fibercement herunder asbest,8.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/nordre-molevej-9-2930-klampenborg-01730934___9_______,Mursten,332
nordre-molevej-9-2930-klampenborg-01730934___9_______,Nordre Molevej 9,2930,Villa,Fri handel,07-11-2004,10500000.0,2,3,Nordre Molevej 9,Klampenborg,N/A,3.0,Centralvarme med én fyringsenhed,1993,/adresse/nordre-molevej-9-2930-klampenborg-01730934___9_______,250.0,2930.0,25905000.0,Villa,Fibercement herunder asbest,8.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/nordre-molevej-9-2930-klampenborg-01730934___9_______,Mursten,332
nordre-molevej-9-2930-klampenborg-01730934___9_______,Nordre Molevej 9,2930,Villa,Fri handel,30-06-2002,8250000.0,3,3,Nordre Molevej 9,Klampenborg,N/A,3.0,Centralvarme med én fyringsenhed,1993,/adresse/nordre-molevej-9-2930-klampenborg-01730934___9_______,250.0,2930.0,25905000.0,Villa,Fibercement herunder asbest,8.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/nordre-molevej-9-2930-klampenborg-01730934___9_______,Mursten,332
hvidovrevej-275-1-13-2650-hvidovre-01674032_275__1__13,"Hvidovrevej 275, 1. 13.",2650,Ejerlejlighed,Tvangsauktion,07-04-2010,500000.0,1,2,"Hvidovrevej 275, 1. 13.",Hvidovre,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/hvidovrevej-275-1-13-2650-hvidovre-01674032_275__1__13,51.0,2650.0,1639000.0,Ejerlejlighed,Tagpap med stor hældning,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/hvidovrevej-275-1-13-2650-hvidovre-01674032_275__1__13,Mursten,Ikke oplyst
hvidovrevej-275-1-13-2650-hvidovre-01674032_275__1__13,"Hvidovrevej 275, 1. 13.",2650,Ejerlejlighed,Fri handel,09-11-2004,695000.0,2,2,"Hvidovrevej 275, 1. 13.",Hvidovre,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/hvidovrevej-275-1-13-2650-hvidovre-01674032_275__1__13,51.0,2650.0,1639000.0,Ejerlejlighed,Tagpap med stor hældning,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/hvidovrevej-275-1-13-2650-hvidovre-01674032_275__1__13,Mursten,Ikke oplyst
hvidovregade-9-2650-hvidovre-01673912___9_______,Hvidovregade 9,2650,Villa,Tvangsauktion,24-03-2010,1712000.0,1,3,Hvidovregade 9,Hvidovre,N/A,1.0,Fjernvarme/blokvarme,1979,/adresse/hvidovregade-9-2650-hvidovre-01673912___9_______,135.0,2650.0,5379000.0,Villa,Tegl,5.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/hvidovregade-9-2650-hvidovre-01673912___9_______,Mursten,143.35
hvidovregade-9-2650-hvidovre-01673912___9_______,Hvidovregade 9,2650,Villa,Fri handel,10-03-2000,1181005.0,2,3,Hvidovregade 9,Hvidovre,N/A,1.0,Fjernvarme/blokvarme,1979,/adresse/hvidovregade-9-2650-hvidovre-01673912___9_______,135.0,2650.0,5379000.0,Villa,Tegl,5.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/hvidovregade-9-2650-hvidovre-01673912___9_______,Mursten,143.35
hvidovregade-9-2650-hvidovre-01673912___9_______,Hvidovregade 9,2650,Villa,Fri handel,18-05-1995,579540.0,3,3,Hvidovregade 9,Hvidovre,N/A,1.0,Fjernvarme/blokvarme,1979,/adresse/hvidovregade-9-2650-hvidovre-01673912___9_______,135.0,2650.0,5379000.0,Villa,Tegl,5.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/hvidovregade-9-2650-hvidovre-01673912___9_______,Mursten,143.35
vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,"Vejlebrovej 118, 4. mf.",2635,Ejerlejlighed,Tvangsauktion,22-03-2010,266694.0,1,3,"Vejlebrovej 118, 4. mf.",Ishøj,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,35.0,2635.0,933000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,Betonelementer,Ikke oplyst
vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,"Vejlebrovej 118, 4. mf.",2635,Ejerlejlighed,Fri handel,25-06-2006,848971.0,2,3,"Vejlebrovej 118, 4. mf.",Ishøj,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,35.0,2635.0,933000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,Betonelementer,Ikke oplyst
vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,"Vejlebrovej 118, 4. mf.",2635,Ejerlejlighed,Fri handel,24-04-2006,642926.0,3,3,"Vejlebrovej 118, 4. mf.",Ishøj,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,35.0,2635.0,933000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,Betonelementer,Ikke oplyst
jaegersborg-alle-247-1-th-2820-gentofte-01570423_247__1__th,"Jægersborg Alle 247, 1. th.",2820,Ejerlejlighed,Tvangsauktion,22-03-2010,1350000.0,1,3,"Jægersborg Alle 247, 1. th.",Gentofte,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/jaegersborg-alle-247-1-th-2820-gentofte-01570423_247__1__th,90.0,2820.0,2941000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/jaegersborg-alle-247-1-th-2820-gentofte-01570423_247__1__th,Mursten,Ikke oplyst
jaegersborg-alle-247-1-th-2820-gentofte-01570423_247__1__th,"Jægersborg Alle 247, 1. th.",2820,Ejerlejlighed,Fri handel,02-06-2008,1900000.0,2,3,"Jægersborg Alle 247, 1. th.",Gentofte,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/jaegersborg-alle-247-1-th-2820-gentofte-01570423_247__1__th,90.0,2820.0,2941000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/jaegersborg-alle-247-1-th-2820-gentofte-01570423_247__1__th,Mursten,Ikke oplyst
jaegersborg-alle-247-1-th-2820-gentofte-01570423_247__1__th,"Jægersborg Alle 247, 1. th.",2820,Ejerlejlighed,Fri handel,05-04-2006,1376000.0,3,3,"Jægersborg Alle 247, 1. th.",Gentofte,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/jaegersborg-alle-247-1-th-2820-gentofte-01570423_247__1__th,90.0,2820.0,2941000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/jaegersborg-alle-247-1-th-2820-gentofte-01570423_247__1__th,Mursten,Ikke oplyst
baekkelunden-130-2660-broendby-strand-01530108_130_______,Bækkelunden 130,2660,Villa,Tvangsauktion,22-03-2010,1250000.0,1,2,Bækkelunden 130,Brøndby Strand,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/baekkelunden-130-2660-broendby-strand-01530108_130_______,130.0,2660.0,4262000.0,Villa,Betontagsten,6.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/baekkelunden-130-2660-broendby-strand-01530108_130_______,Mursten,130
baekkelunden-130-2660-broendby-strand-01530108_130_______,Bækkelunden 130,2660,Villa,Fri handel,31-03-2003,645000.0,2,2,Bækkelunden 130,Brøndby Strand,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/baekkelunden-130-2660-broendby-strand-01530108_130_______,130.0,2660.0,4262000.0,Villa,Betontagsten,6.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/baekkelunden-130-2660-broendby-strand-01530108_130_______,Mursten,130
dyssegaardsvej-18-1-2900-hellerup-01570152__18__1____,"Dyssegårdsvej 18, 1.",2900,Villalejlighed,Tvangsauktion,10-03-2010,4000000.0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
dyssegaardsvej-18-1-2900-hellerup-01570152__18__1____,"Dyssegårdsvej 18, 1.",2900,Villalejlighed,Fri handel,01-10-2008,4000000.0,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
dyssegaardsvej-18-1-2900-hellerup-01570152__18__1____,"Dyssegårdsvej 18, 1.",2900,Villalejlighed,Fri handel,01-05-1998,1974000.0,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
fuglegaardsvej-18-2820-gentofte-01570261__18_______,Fuglegårdsvej 18,2820,Villa,Tvangsauktion,08-03-2010,4950000.0,1,2,Fuglegårdsvej 18,Gentofte,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/fuglegaardsvej-18-2820-gentofte-01570261__18_______,202.0,2820.0,12373000.0,Villa,Tegl,7.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/fuglegaardsvej-18-2820-gentofte-01570261__18_______,Mursten,256.05
fuglegaardsvej-18-2820-gentofte-01570261__18_______,Fuglegårdsvej 18,2820,Villa,Fri handel,12-09-2007,5500000.0,2,2,Fuglegårdsvej 18,Gentofte,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/fuglegaardsvej-18-2820-gentofte-01570261__18_______,202.0,2820.0,12373000.0,Villa,Tegl,7.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/fuglegaardsvej-18-2820-gentofte-01570261__18_______,Mursten,256.05
gammel-koege-landevej-266-3-d-2650-hvidovre-01672807_266__3___d,"Gammel Køge Landevej 266, 3. d.",2650,Ejerlejlighed,Tvangsauktion,03-03-2010,305500.0,1,3,"Gammel Køge Landevej 266, 3. d.",Hvidovre,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/gammel-koege-landevej-266-3-d-2650-hvidovre-01672807_266__3___d,47.0,2650.0,1677000.0,Ejerlejlighed,Fibercement herunder asbest,2.0,2025-04-28,boligsiden,https://www.boligsiden.dk/adresse/gammel-koege-landevej-266-3-d-2650-hvidovre-01672807_266__3___d,Mursten,Ikke oplyst
